Name,Class,Role,Tier,Score,Trend,Win %,Role %,Pick %,KDA,Ban %,Fighter,Mage,Assassin,Marksman,Tank,Support
Sett,Fighter,TOP,5,60.51,-0.41,0.4962,0.8006,0.0589,1.78,0.0441,1,0,0,0,0,0
Shaco,Assassin,JUNGLE,5,56.48,6.18,0.5036,0.8141,0.0515,2.82,0.118,0,0,1,0,0,0
Shaco,Assassin,SUPPORT,2,40.46,2.51,0.5068,0.129,0.0087,2.46,0.1254,0,0,1,0,0,0
Shen,Tank,TOP,5,65.87,0.87,0.5292,0.8822,0.0409,3.08,0.0078,0,0,0,0,1,0
Shyvana,Fighter,JUNGLE,4,48.6,-1.97,0.5136,0.5817,0.0315,2.94,0.0188,1,0,0,0,0,0
Shyvana,Fighter,TOP,4,48.14,9.43,0.5121,0.398,0.0201,2.27,0.0188,1,0,0,0,0,0
Singed,Tank,MID,3,43.7,0.64,0.5165,0.1317,0.0023,2.54,0.0035,0,0,0,0,1,0
Singed,Tank,TOP,2,41.21,4.94,0.5031,0.7415,0.0138,1.93,0.0035,0,0,0,0,1,0
Sion,Tank,TOP,2,41.22,0.17,0.4813,0.8083,0.0289,1.56,0.0046,0,0,0,0,1,0
Sivir,Marksman,ADC,6,81.08,45.44,0.5313,0.9719,0.1726,2.64,0.1016,0,0,0,1,0,0
Skarner,Fighter,JUNGLE,2,38.74,-11.24,0.5088,0.787,0.0111,2.88,0.0025,1,0,0,0,0,0
Skarner,Fighter,TOP,1,31.02,-10.27,0.4736,0.1933,0.0026,2.09,0.0025,1,0,0,0,0,0
Sona,Support,SUPPORT,5,61.32,9.41,0.5235,0.9661,0.0674,3,0.005,0,0,0,0,0,1
Soraka,Support,SUPPORT,5,60.22,3.06,0.5142,0.9468,0.0704,2.8,0.0329,0,0,0,0,0,1
Swain,Mage,MID,4,55.83,-0.98,0.5262,0.3959,0.0304,2.68,0.0528,0,1,0,0,0,0
Swain,Mage,SUPPORT,4,48.58,1.06,0.508,0.4039,0.0369,2.45,0.0528,0,1,0,0,0,0
Swain,Mage,ADC,2,41.07,-0.1,0.519,0.1104,0.0079,2.84,0.0566,0,1,0,0,0,0
Sylas,Mage,MID,6,75.21,8.36,0.5028,0.837,0.1077,2.18,0.0682,0,1,0,0,0,0
Sylas,Mage,TOP,2,38.65,0,0.4899,0.1139,0.0139,1.87,0.0682,0,1,0,0,0,0
Syndra,Mage,MID,3,43.23,1.84,0.4861,0.8583,0.0234,2.32,0.0064,0,1,0,0,0,0
Tahm Kench,Support,TOP,3,46.04,-8.78,0.497,0.5159,0.0206,2.39,0.0207,0,0,0,0,0,1
Tahm Kench,Support,ADC,3,44.24,-2.45,0.5343,0.1629,0.0054,2.94,0.0207,0,0,0,0,0,1
Tahm Kench,Support,SUPPORT,2,36.29,0.97,0.4858,0.297,0.0096,2.43,0.0207,0,0,0,0,0,1
Taliyah,Mage,MID,4,55.25,11.19,0.5233,0.4706,0.0344,2.36,0.0526,0,1,0,0,0,0
Taliyah,Mage,JUNGLE,4,48.55,7.33,0.5105,0.4599,0.0343,2.7,0.0526,0,1,0,0,0,0
Talon,Assassin,MID,3,46.85,1.43,0.5034,0.4385,0.0245,2.26,0.023,0,0,1,0,0,0
Talon,Assassin,JUNGLE,3,43.38,-2.88,0.5024,0.5358,0.0301,2.57,0.023,0,0,1,0,0,0
Taric,Support,SUPPORT,4,51.2,3.85,0.5314,0.7764,0.0269,2.84,0.0051,0,0,0,0,0,1
Taric,Support,TOP,1,35.51,0,0.4879,0.1017,0.0033,2.28,0.0051,0,0,0,0,0,1
Teemo,Marksman,TOP,5,56,-4.24,0.4962,0.7825,0.0465,1.78,0.0769,0,0,0,1,0,0
Thresh,Support,SUPPORT,4,51.42,0.49,0.4769,0.9722,0.0684,2.57,0.0182,0,0,0,0,0,1
Tristana,Marksman,MID,3,44.9,3.06,0.525,0.1242,0.0068,2.16,0.0261,0,0,0,1,0,0
Tristana,Marksman,ADC,2,40.68,-7.31,0.4874,0.8369,0.0516,2.3,0.0261,0,0,0,1,0,0
Trundle,Fighter,JUNGLE,4,54.33,1.03,0.5327,0.7168,0.036,2.83,0.0253,1,0,0,0,0,0
Trundle,Fighter,TOP,3,43.04,5.02,0.521,0.2424,0.0115,1.76,0.0253,1,0,0,0,0,0
Tryndamere,Fighter,TOP,4,49.55,-0.22,0.4991,0.8309,0.033,1.89,0.0535,1,0,0,0,0,0
Tryndamere,Fighter,MID,2,39.92,0,0.5082,0.1027,0.0037,2.04,0.0533,1,0,0,0,0,0
Twisted Fate,Mage,MID,2,39.3,-5.1,0.4714,0.9017,0.0213,2.27,0.0015,0,1,0,0,0,0
Twitch,Marksman,ADC,4,55.9,-7.61,0.5138,0.8592,0.0867,2.46,0.0923,0,0,0,1,0,0
Udyr,Fighter,JUNGLE,3,41.85,-5.9,0.5021,0.946,0.0241,2.76,0.0128,1,0,0,0,0,0
Urgot,Fighter,TOP,4,48.21,2.39,0.5093,0.9065,0.0258,1.96,0.0135,1,0,0,0,0,0
Varus,Marksman,MID,1,35.02,0.45,0.4801,0.1651,0.0044,2.15,0.0022,0,0,0,1,0,0
Varus,Marksman,ADC,1,33.93,6.16,0.4875,0.791,0.0198,2.34,0.002,0,0,0,1,0,0
Vayne,Marksman,ADC,4,50.95,-3.19,0.5059,0.7563,0.0797,2.09,0.1217,0,0,0,1,0,0
Vayne,Marksman,TOP,3,42.25,1.43,0.4966,0.2136,0.0213,1.55,0.1217,0,0,0,1,0,0
Veigar,Mage,MID,5,59.61,-2.74,0.5092,0.749,0.0572,2.32,0.0498,0,1,0,0,0,0
Veigar,Mage,ADC,3,42.8,7.82,0.5357,0.1548,0.0099,2.51,0.0498,0,1,0,0,0,0
Vel'Koz,Mage,MID,3,46.37,-2.68,0.5117,0.3826,0.0114,2.67,0.0059,0,1,0,0,0,0
Vel'Koz,Mage,SUPPORT,3,44.72,1.73,0.519,0.5661,0.0189,2.34,0.0059,0,1,0,0,0,0
Vex,Mage,MID,5,59.78,12.53,0.5221,0.9299,0.0473,2.52,0.0465,0,1,0,0,0,0
Vi,Fighter,JUNGLE,3,45.03,-3.14,0.5051,0.9251,0.0351,2.43,0.0076,1,0,0,0,0,0
Viego,Assassin,JUNGLE,6,70.6,13.27,0.4841,0.9355,0.1026,2.46,0.0722,0,0,1,0,0,0
Viktor,Mage,MID,5,67.2,-0.24,0.5088,0.9417,0.0791,2.31,0.0635,0,1,0,0,0,0
Vladimir,Mage,MID,4,55.57,4.82,0.5032,0.7514,0.0473,2.39,0.0587,0,1,0,0,0,0
Vladimir,Mage,TOP,2,39.47,3.86,0.4884,0.2319,0.0135,2.1,0.0587,0,1,0,0,0,0
Volibear,Fighter,JUNGLE,4,53.88,-12.08,0.507,0.5916,0.0468,2.8,0.0799,1,0,0,0,0,0
Volibear,Fighter,TOP,3,46.86,-16.04,0.4947,0.3819,0.0305,1.71,0.0799,1,0,0,0,0,0
Warwick,Fighter,JUNGLE,4,50.72,-0.08,0.5064,0.7132,0.0484,2.24,0.0401,1,0,0,0,0,0
Warwick,Fighter,TOP,3,46.18,2.69,0.5258,0.2593,0.0134,1.96,0.0401,1,0,0,0,0,0
Wukong,Fighter,JUNGLE,6,68.7,5.08,0.5274,0.728,0.0625,2.94,0.1443,1,0,0,0,0,0
Wukong,Fighter,TOP,4,54.36,4.65,0.5338,0.2406,0.0214,2.2,0.1443,1,0,0,0,0,0
Xayah,Marksman,ADC,2,40.59,2.16,0.4935,0.9751,0.0441,2.39,0.0052,0,0,0,1,0,0
Xerath,Mage,MID,4,52.01,-1.67,0.5064,0.4319,0.0211,3.33,0.0276,0,1,0,0,0,0
Xerath,Mage,SUPPORT,3,44.51,-5.52,0.4975,0.5233,0.0279,2.65,0.0276,0,1,0,0,0,0
Xin Zhao,Fighter,JUNGLE,1,35.54,-8.54,0.4837,0.892,0.0259,2.29,0.0051,1,0,0,0,0,0
Yasuo,Fighter,MID,6,88.22,0.7,0.4886,0.6719,0.1269,1.74,0.2501,1,0,0,0,0,0
Yasuo,Fighter,TOP,3,46.41,-1.29,0.4841,0.1645,0.0295,1.5,0.2501,1,0,0,0,0,0
Yasuo,Fighter,ADC,1,35.46,-2.07,0.4921,0.1524,0.0256,1.95,0.2501,1,0,0,0,0,0
Yone,Assassin,MID,6,79.04,1.47,0.4959,0.619,0.1105,1.95,0.1864,0,0,1,0,0,0
Yone,Assassin,TOP,5,63.45,-0.52,0.4891,0.3505,0.0599,1.67,0.1864,0,0,1,0,0,0
Yorick,Fighter,TOP,3,46.94,-2.14,0.5097,0.9302,0.0264,1.65,0.0292,1,0,0,0,0,0
Yuumi,Support,SUPPORT,6,96.16,2.52,0.5058,0.9883,0.1216,4.4,0.3213,0,0,0,0,0,1
Zac,Tank,JUNGLE,5,57.69,1.05,0.5147,0.7979,0.0428,3.6,0.039,0,0,0,0,1,0
Zed,Assassin,MID,6,70.48,0.95,0.4903,0.7279,0.0748,2.32,0.2814,0,0,1,0,0,0
Zed,Assassin,JUNGLE,1,31.92,-9.27,0.4558,0.2244,0.0211,2.53,0.2814,0,0,1,0,0,0
Zeri,Marksman,ADC,4,51.43,-23.7,0.4945,0.7984,0.0841,2.44,0.091,0,0,0,1,0,0
Zeri,Marksman,MID,2,41.27,1.85,0.4843,0.1659,0.0167,2.33,0.091,0,0,0,1,0,0
Ziggs,Mage,MID,2,41.71,-1.01,0.4987,0.3919,0.009,2.43,0.0028,0,1,0,0,0,0
Ziggs,Mage,ADC,1,35.17,2.13,0.4997,0.4983,0.0109,2.44,0.0028,0,1,0,0,0,0
Zilean,Support,MID,4,53.68,0.57,0.5322,0.1817,0.0081,3.47,0.0217,0,0,0,0,0,1
Zilean,Support,SUPPORT,4,48.1,3.96,0.4978,0.7818,0.034,3.14,0.0217,0,0,0,0,0,1
Zoe,Mage,MID,3,46.72,-0.8,0.4793,0.9135,0.0361,2.44,0.0169,0,1,0,0,0,0
Zyra,Mage,SUPPORT,3,47.33,-4.64,0.5189,0.8778,0.0301,2.2,0.0176,0,1,0,0,0,0
Aatrox,Fighter,TOP,6,81.21,12.12,0.5086,0.9278,0.0909,2.04,0.0806,1,0,0,0,0,0
Ahri,Mage,MID,5,65.37,-6.11,0.4961,0.9423,0.0763,2.57,0.0483,0,1,0,0,0,0
Akali,Assassin,MID,6,79.04,13.02,0.485,0.6877,0.111,2.4,0.143,0,0,1,0,0,0
Akali,Assassin,TOP,4,49.91,2.94,0.4596,0.3016,0.0454,2.03,0.143,0,0,1,0,0,0
Akshan,Marksman,MID,4,48.21,4.67,0.5061,0.6253,0.027,2.21,0.0615,0,0,0,1,0,0
Akshan,Marksman,TOP,3,45.94,3.37,0.5211,0.3005,0.0134,2.11,0.0615,0,0,0,1,0,0
Alistar,Tank,SUPPORT,3,43.36,2.2,0.4912,0.9685,0.0338,2.47,0.0067,0,0,0,0,1,0
Amumu,Tank,SUPPORT,3,45.99,2.8,0.5262,0.441,0.0233,2.21,0.019,0,0,0,0,1,0
Amumu,Tank,JUNGLE,3,45.06,-7.17,0.4967,0.5476,0.0368,2.66,0.019,0,0,0,0,1,0
Anivia,Mage,MID,4,48.96,1.53,0.5107,0.7913,0.0212,2.6,0.0261,0,1,0,0,0,0
Anivia,Mage,SUPPORT,1,30.87,1.93,0.4777,0.1488,0.0036,2.19,0.0262,0,1,0,0,0,0
Annie,Mage,MID,3,46.05,-1.33,0.5145,0.7837,0.0146,2.36,0.0052,0,1,0,0,0,0
Annie,Mage,SUPPORT,1,27.52,-0.58,0.4651,0.1108,0.0019,2.08,0.0055,0,1,0,0,0,0
Aphelios,Marksman,ADC,1,32.87,-2.34,0.4624,0.9708,0.0598,1.97,0.0074,0,0,0,1,0,0
Ashe,Marksman,SUPPORT,5,56.4,3.33,0.5024,0.4992,0.0684,2.46,0.0435,0,0,0,1,0,0
Ashe,Marksman,ADC,3,47.62,0.34,0.5014,0.4722,0.0663,2.43,0.0435,0,0,0,1,0,0
Aurelion Sol,Mage,MID,2,37.66,-2.86,0.4809,0.8615,0.0101,2.33,0.0032,0,1,0,0,0,0
Azir,Mage,MID,3,47.07,-0.56,0.4817,0.9017,0.0394,2.16,0.0204,0,1,0,0,0,0
Bard,Support,SUPPORT,4,50.03,0.05,0.5105,0.9685,0.0364,3.01,0.0058,0,0,0,0,0,1
Bel'Veth,Fighter,JUNGLE,6,72.79,-15.97,0.5264,0.9588,0.0599,2.51,0.3275,1,0,0,0,0,0
Blitzcrank,Tank,SUPPORT,5,57.87,0.38,0.4981,0.9791,0.069,2.41,0.1328,0,0,0,0,1,0
Brand,Mage,SUPPORT,3,42.57,0.08,0.4986,0.7379,0.0329,1.86,0.0435,0,1,0,0,0,0
Brand,Mage,MID,3,41.92,-0.11,0.5117,0.1757,0.0081,2.08,0.0477,0,1,0,0,0,0
Braum,Support,SUPPORT,3,41.72,3.65,0.4968,0.9819,0.0201,2.79,0.0027,0,0,0,0,0,1
Caitlyn,Marksman,ADC,4,54.49,5.89,0.4968,0.9613,0.0944,2.23,0.0501,0,0,0,1,0,0
Camille,Fighter,TOP,4,53.59,-5.91,0.4898,0.9427,0.0471,1.93,0.0264,1,0,0,0,0,0
Cassiopeia,Mage,MID,4,48.24,0.74,0.5204,0.7746,0.0219,2.08,0.0202,0,1,0,0,0,0
Cassiopeia,Mage,TOP,1,34.35,-4.03,0.4974,0.1305,0.0039,1.82,0.0209,0,1,0,0,0,0
Cho'Gath,Tank,TOP,3,43.89,-0.49,0.5012,0.6504,0.019,2.11,0.007,0,0,0,0,1,0
Cho'Gath,Tank,MID,2,40.72,-2.14,0.5056,0.2095,0.0046,2.33,0.007,0,0,0,0,1,0
Corki,Marksman,MID,2,38.43,-3.3,0.4783,0.9174,0.0179,2.08,0.0037,0,0,0,1,0,0
Darius,Fighter,TOP,6,93.15,0.7,0.5106,0.9307,0.094,1.9,0.2556,1,0,0,0,0,0
Diana,Fighter,JUNGLE,6,94.13,1.88,0.5205,0.8802,0.1118,2.6,0.2044,1,0,0,0,0,0
Diana,Fighter,MID,4,49.57,3.31,0.5318,0.114,0.0142,2.2,0.2058,1,0,0,0,0,0
Dr. Mundo,Marksman,TOP,4,49.36,-2.14,0.5127,0.8338,0.025,2.13,0.0154,0,0,0,1,0,0
Draven,Fighter,ADC,5,66.89,12.95,0.515,0.9532,0.0935,2.18,0.2347,1,0,0,0,0,0
Ekko,Assassin,JUNGLE,4,56.23,-0.1,0.5076,0.6345,0.0549,2.8,0.0269,0,0,1,0,0,0
Ekko,Assassin,MID,4,49.34,2.62,0.5087,0.3379,0.0271,2.37,0.0269,0,0,1,0,0,0
Elise,Mage,JUNGLE,3,42.62,3.74,0.5064,0.9148,0.0252,2.75,0.0134,0,1,0,0,0,0
Evelynn,Assassin,JUNGLE,3,42.31,-2.89,0.4812,0.9841,0.0338,2.95,0.0444,0,0,1,0,0,0
Ezreal,Marksman,ADC,6,73.24,8.17,0.4853,0.9518,0.1618,2.38,0.0347,0,0,0,1,0,0
Fiddlesticks,Mage,JUNGLE,5,61.49,-1.98,0.5264,0.868,0.0549,2.85,0.0609,0,1,0,0,0,0
Fiora,Fighter,TOP,6,69.62,1.98,0.5001,0.9709,0.0655,1.78,0.1808,1,0,0,0,0,0
Fizz,Assassin,MID,3,45.86,0.05,0.4909,0.9416,0.0264,2.4,0.038,0,0,1,0,0,0
Galio,Tank,MID,4,53.5,4.85,0.5273,0.7778,0.0228,2.77,0.0041,0,0,0,0,1,0
Galio,Tank,SUPPORT,1,32.17,-2.05,0.4801,0.1849,0.0049,2.31,0.0041,0,0,0,0,1,0
Gangplank,Fighter,TOP,5,65.11,-8.41,0.4819,0.7882,0.0683,1.99,0.1074,1,0,0,0,0,0
Gangplank,Fighter,MID,3,41.73,-1.34,0.4849,0.2133,0.0201,2.17,0.1075,1,0,0,0,0,0
Garen,Fighter,TOP,5,65.26,-0.13,0.5111,0.858,0.0602,2.08,0.0289,1,0,0,0,0,0
Gnar,Fighter,TOP,4,54.39,-13.67,0.4768,0.9706,0.0561,1.85,0.0204,1,0,0,0,0,0
Gragas,Fighter,TOP,3,46.65,-0.54,0.489,0.5417,0.0302,2.14,0.0078,1,0,0,0,0,0
Gragas,Fighter,MID,3,44.85,0.84,0.5127,0.1688,0.0087,2.57,0.0078,1,0,0,0,0,0
Gragas,Fighter,JUNGLE,1,33.12,-1.23,0.4904,0.2065,0.0099,2.86,0.007,1,0,0,0,0,0
Graves,Marksman,JUNGLE,5,57.09,4.97,0.493,0.8749,0.0654,2.62,0.0374,0,0,0,1,0,0
Gwen,Fighter,TOP,5,59.3,-1.11,0.4888,0.8839,0.0616,1.74,0.0393,1,0,0,0,0,0
Hecarim,Fighter,JUNGLE,3,43.93,0.85,0.4811,0.9804,0.0395,2.88,0.0159,1,0,0,0,0,0
Heimerdinger,Mage,MID,4,51.04,1.21,0.545,0.4456,0.0156,2.09,0.0227,0,1,0,0,0,0
Heimerdinger,Mage,TOP,3,41.36,1.29,0.5209,0.2837,0.0099,1.7,0.0227,0,1,0,0,0,0
Heimerdinger,Mage,SUPPORT,2,39.27,-0.86,0.5262,0.1407,0.0045,1.93,0.0227,0,1,0,0,0,0
Heimerdinger,Mage,ADC,1,34.87,-10.25,0.5355,0.1532,0.0039,2.31,0.0213,0,1,0,0,0,0
Illaoi,Fighter,TOP,4,52.96,-2.3,0.5226,0.928,0.0354,1.47,0.0624,1,0,0,0,0,0
Irelia,Fighter,TOP,5,59.15,2.04,0.502,0.533,0.0497,1.64,0.161,1,0,0,0,0,0
Irelia,Fighter,MID,4,51.55,1.11,0.4956,0.4476,0.0432,1.81,0.161,1,0,0,0,0,0
Ivern,Support,SUPPORT,1,33.89,5.44,0.4822,0.1368,0.0016,2.87,0.0038,0,0,0,0,0,1
Ivern,Support,JUNGLE,1,32.81,-5.79,0.478,0.7612,0.01,3.3,0.0038,0,0,0,0,0,1
Janna,Support,SUPPORT,5,58.95,0.52,0.5217,0.983,0.0559,3.24,0.0157,0,0,0,0,0,1
Jarvan IV,Tank,JUNGLE,4,52.14,9.66,0.5142,0.8406,0.0355,3.4,0.0037,0,0,0,0,1,0
Jax,Fighter,TOP,5,60.96,-0.84,0.5019,0.8414,0.0572,1.69,0.0838,1,0,0,0,0,0
Jax,Fighter,JUNGLE,1,28.52,-3.62,0.4869,0.1393,0.0096,2.14,0.0809,1,0,0,0,0,0
Jayce,Fighter,TOP,2,38.19,-4.48,0.4814,0.8009,0.0213,1.72,0.0044,1,0,0,0,0,0
Jayce,Fighter,MID,2,37.24,-6.26,0.4956,0.1721,0.0042,2.08,0.0046,1,0,0,0,0,0
Jhin,Marksman,ADC,6,74.18,8.42,0.5097,0.9698,0.1343,2.95,0.0331,0,0,0,1,0,0
Jinx,Marksman,ADC,4,49.91,0.26,0.4922,0.9825,0.0876,2.23,0.0081,0,0,0,1,0,0
Kai'Sa,Marksman,ADC,5,63.32,0.19,0.4905,0.9661,0.1279,2.41,0.0164,0,0,0,1,0,0
Kalista,Marksman,ADC,4,49.24,3.09,0.4997,0.9306,0.0677,2.37,0.084,0,0,0,1,0,0
Karma,Mage,SUPPORT,5,57.34,5.7,0.4922,0.8762,0.0757,2.77,0.0167,0,1,0,0,0,0
Karthus,Mage,MID,3,43.45,2.96,0.5199,0.1327,0.0044,2.31,0.021,0,1,0,0,0,0
Karthus,Mage,JUNGLE,2,36.34,0,0.49,0.5782,0.0211,2.55,0.0257,0,1,0,0,0,0
Karthus,Mage,ADC,1,31.94,-5.2,0.517,0.2051,0.0085,2.28,0.0257,0,1,0,0,0,0
Kassadin,Assassin,MID,4,53.11,-0.04,0.509,0.9655,0.0333,2.49,0.0905,0,0,1,0,0,0
Katarina,Assassin,MID,6,69.95,1.28,0.49,0.9408,0.0893,2.27,0.1274,0,0,1,0,0,0
Kayle,Fighter,TOP,4,51.6,-5.06,0.5064,0.8153,0.0373,1.8,0.0212,1,0,0,0,0,0
Kayle,Fighter,MID,2,39.61,-5.59,0.5014,0.1464,0.0067,2.14,0.0221,1,0,0,0,0,0
Kayn,Fighter,JUNGLE,6,89.7,6.05,0.511,0.97,0.1172,2.56,0.146,1,0,0,0,0,0
Kennen,Mage,MID,2,40.83,-1.65,0.5088,0.1846,0.0029,2.34,0.0029,0,1,0,0,0,0
Kennen,Mage,TOP,1,35.48,1.26,0.4786,0.791,0.0136,1.93,0.0035,0,1,0,0,0,0
Kha'Zix,Assassin,JUNGLE,4,55.89,3.35,0.5145,0.9709,0.0518,2.68,0.033,0,0,1,0,0,0
Kindred,Marksman,JUNGLE,4,48.38,3.21,0.5022,0.9438,0.0452,2.27,0.0438,0,0,0,1,0,0
Kled,Fighter,TOP,4,49.37,0.69,0.5136,0.8994,0.0208,2.42,0.0094,1,0,0,0,0,0
Kog'Maw,Marksman,ADC,3,41.08,2.74,0.5348,0.8916,0.0259,2.27,0.0077,0,0,0,1,0,0
LeBlanc,Assassin,MID,4,56.22,12.32,0.4953,0.932,0.0446,2.88,0.0651,0,0,1,0,0,0
Lee Sin,Fighter,JUNGLE,5,66.77,0.77,0.4595,0.9376,0.1024,2.66,0.0527,1,0,0,0,0,0
Leona,Tank,SUPPORT,4,49.21,2.24,0.4931,0.9822,0.0515,2.33,0.0566,0,0,0,0,1,0
Lillia,Fighter,JUNGLE,3,46.75,-0.5,0.4958,0.655,0.0401,2.69,0.0364,1,0,0,0,0,0
Lillia,Fighter,TOP,3,44.54,-7.38,0.5037,0.3064,0.0197,2.03,0.0364,1,0,0,0,0,0
Lissandra,Mage,MID,3,44.36,-3.18,0.4824,0.9244,0.0293,2.3,0.0108,0,1,0,0,0,0
Lucian,Marksman,ADC,4,51.72,3.45,0.5001,0.8881,0.0829,2.34,0.035,0,0,0,1,0,0
Lulu,Support,SUPPORT,6,76.26,1.79,0.5041,0.9618,0.1091,3.1,0.1465,0,0,0,0,0,1
Lux,Mage,SUPPORT,5,65.88,0.48,0.503,0.603,0.0912,2.49,0.0783,0,1,0,0,0,0
Lux,Mage,MID,5,58.86,1.22,0.5042,0.3583,0.0463,2.86,0.0783,0,1,0,0,0,0
Malphite,Tank,TOP,4,50.95,-0.73,0.5097,0.7127,0.0265,2.36,0.0247,0,0,0,0,1,0
Malphite,Tank,MID,2,36.94,-3.72,0.4841,0.1173,0.0044,2.42,0.0241,0,0,0,0,1,0
Malphite,Tank,SUPPORT,1,25.13,-6.74,0.4462,0.1487,0.0061,2.06,0.0235,0,0,0,0,1,0
Malzahar,Mage,MID,3,46.38,-1.75,0.4972,0.9045,0.0273,2.22,0.0357,0,1,0,0,0,0
Maokai,Tank,SUPPORT,2,38.24,-0.52,0.5046,0.7412,0.0119,2.16,0.0012,0,0,0,0,1,0
Maokai,Tank,TOP,2,36.76,6.86,0.4983,0.2015,0.0033,2.2,0.0012,0,0,0,0,1,0
Master Yi,Assassin,JUNGLE,6,87.13,-5.24,0.5216,0.928,0.0866,2.19,0.2837,0,0,1,0,0,0
Miss Fortune,Marksman,ADC,5,63.2,8.05,0.5129,0.8867,0.1097,2.33,0.032,0,0,0,1,0,0
Mordekaiser,Fighter,TOP,6,74.45,-2.03,0.5102,0.7739,0.0745,1.88,0.112,1,0,0,0,0,0
Mordekaiser,Fighter,JUNGLE,3,41.14,0.17,0.5255,0.1491,0.014,2.44,0.1214,1,0,0,0,0,0
Morgana,Mage,SUPPORT,6,71.89,7.96,0.5062,0.8382,0.0888,2.57,0.2254,0,1,0,0,0,0
Nami,Support,SUPPORT,5,67.89,1.93,0.5124,0.9942,0.0921,3.22,0.0189,0,0,0,0,0,1
Nasus,Fighter,TOP,4,48.54,-1.77,0.4928,0.7682,0.0358,1.84,0.0304,1,0,0,0,0,0
Nasus,Fighter,MID,3,44.95,1.3,0.5292,0.1319,0.0035,2.31,0.0325,1,0,0,0,0,0
Nautilus,Tank,SUPPORT,5,61.13,1.89,0.4965,0.9785,0.0823,2.34,0.1174,0,0,0,0,1,0
Neeko,Mage,MID,4,51.84,2.85,0.5364,0.5735,0.0184,2.4,0.0061,0,1,0,0,0,0
Neeko,Mage,SUPPORT,2,37.33,1.1,0.5076,0.2353,0.0076,2.1,0.0065,0,1,0,0,0,0
Neeko,Mage,TOP,2,36.39,1.5,0.5042,0.1124,0.0029,1.99,0.0065,0,1,0,0,0,0
Nidalee,Assassin,JUNGLE,3,41.21,3.09,0.4774,0.8957,0.035,2.85,0.0212,0,0,1,0,0,0
Nilah,Marksman,ADC,5,62.71,-27.83,0.5152,0.9052,0.079,2.18,0.305,0,0,0,1,0,0
Nocturne,Assassin,JUNGLE,3,41.24,-1.28,0.4955,0.8928,0.0284,2.67,0.0166,0,0,1,0,0,0
Nunu,Tank,JUNGLE,3,46.55,0.74,0.5033,0.86,0.034,2.91,0.0111,0,0,0,0,1,0
Olaf,Fighter,TOP,4,53.5,3.6,0.5241,0.7206,0.0329,1.81,0.0288,1,0,0,0,0,0
Olaf,Fighter,JUNGLE,1,32.46,-2.22,0.4967,0.2499,0.0119,2.32,0.0288,1,0,0,0,0,0
Orianna,Mage,MID,4,49.03,-0.12,0.5065,0.9176,0.023,2.69,0.002,0,1,0,0,0,0
Ornn,Tank,TOP,5,62.27,1.56,0.5152,0.9248,0.0491,2.37,0.0085,0,0,0,0,1,0
Pantheon,Fighter,MID,3,46.53,2.04,0.5185,0.1453,0.0134,2.37,0.0187,1,0,0,0,0,0
Pantheon,Fighter,TOP,3,44.79,2.45,0.5118,0.1724,0.0162,2.08,0.0187,1,0,0,0,0,0
Pantheon,Fighter,JUNGLE,3,44.77,0,0.4924,0.4386,0.039,2.61,0.0187,1,0,0,0,0,0
Pantheon,Fighter,SUPPORT,2,37.15,7.13,0.484,0.2497,0.0237,1.98,0.0183,1,0,0,0,0,0
Poppy,Tank,JUNGLE,4,50.49,4.83,0.5006,0.7167,0.0431,2.89,0.0414,0,0,0,0,1,0
Poppy,Tank,TOP,3,41.23,-3.99,0.4987,0.2165,0.0135,2.12,0.0414,0,0,0,0,1,0
Pyke,Support,SUPPORT,6,70.6,5.21,0.4956,0.9429,0.1024,2.25,0.1956,0,0,0,0,0,1
Qiyana,Assassin,MID,4,55.03,1.09,0.5151,0.6656,0.0406,2.21,0.0607,0,0,1,0,0,0
Qiyana,Assassin,JUNGLE,2,36.77,1.46,0.4959,0.29,0.0179,2.57,0.0607,0,0,1,0,0,0
Quinn,Marksman,TOP,3,46.32,6.79,0.5193,0.807,0.0188,1.9,0.0082,0,0,0,1,0,0
Rakan,Support,SUPPORT,4,49.9,-0.74,0.4975,0.9853,0.0468,2.86,0.0028,0,0,0,0,0,1
Rammus,Tank,JUNGLE,4,48.29,-2.86,0.5169,0.9419,0.0296,2.91,0.0606,0,0,0,0,1,0
Rek'Sai,Fighter,JUNGLE,3,44.32,-1.72,0.5095,0.967,0.0279,2.65,0.0374,1,0,0,0,0,0
Rell,Tank,SUPPORT,2,37.72,-3.99,0.4836,0.9552,0.0208,2.37,0.0028,0,0,0,0,1,0
Renata Glasc,Support,SUPPORT,5,63.28,-9.36,0.5165,0.9926,0.0741,2.75,0.0849,0,0,0,0,0,1
Renekton,Fighter,TOP,4,53.01,1.93,0.4989,0.8472,0.0425,1.87,0.0263,1,0,0,0,0,0
Renekton,Fighter,MID,3,44.67,0.56,0.524,0.1373,0.0069,2.23,0.0263,1,0,0,0,0,0
Rengar,Assassin,JUNGLE,3,45.94,0.7,0.4949,0.813,0.0401,2.4,0.0765,0,0,1,0,0,0
Rengar,Assassin,TOP,2,37.42,0.65,0.4982,0.1573,0.0085,1.91,0.0624,0,0,1,0,0,0
Riven,Fighter,TOP,4,53.69,-1.17,0.4947,0.904,0.0455,1.91,0.0236,1,0,0,0,0,0
